bookingId,deskNumber,blockedFrom,roomId,userId,blockedUntil,userName,roomName,variableBooking
80,6, 2022-08-22,5,20.0, 2022-08-22,Jack Nguyen,"Raum ""Reinhausen""",1
113,6, 2022-09-02,5,20.0, 2022-09-02,Jack Nguyen,"Raum ""Reinhausen""",1
171,5, 2022-09-20,5,20.0, 2022-09-20,Jack Nguyen,"Raum ""Reinhausen""",1
194,2, 2022-09-28,4,20.0, 2022-09-28,Jack Nguyen,"Raum ""Dechbetten""",1
240,5, 2022-10-07,4,20.0, 2022-10-07,Jack Nguyen,"Raum ""Dechbetten""",1
248,5, 2022-10-10,5,20.0, 2022-10-10,Jack Nguyen,"Raum ""Reinhausen""",1
264,5, 2022-10-13,5,20.0, 2022-10-13,Jack Nguyen,"Raum ""Reinhausen""",1
349,2, 2022-11-09,7,20.0, 2022-11-09,Jack Nguyen,"Raum ""Kasernenviertel""",1
473,2, 2023-01-12,5,20.0, 2023-01-12,Jack Nguyen,"Raum ""Reinhausen""",1
489,2, 2023-01-23,5,20.0, 2023-01-23,Jack Nguyen,"Raum ""Reinhausen""",1
516,4, 2023-02-15,5,20.0, 2023-02-15,Jack Nguyen,"Raum ""Reinhausen""",1
622,4, 2023-03-16,5,20.0, 2023-03-16,Jack Nguyen,"Raum ""Reinhausen""",1
625,4, 2023-03-29,5,20.0, 2023-03-29,Jack Nguyen,"Raum ""Reinhausen""",1
702,4, 2023-03-30,5,20.0, 2023-03-30,Jack Nguyen,"Raum ""Reinhausen""",1
893,4, 2023-06-14,5,20.0, 2023-06-14,Jack Nguyen,"Raum ""Reinhausen""",1
1110,5, 2023-08-17,5,20.0, 2023-08-17,Jack Nguyen,"Raum ""Reinhausen""",1
1185,5, 2023-08-31,5,20.0, 2023-08-31,Jack Nguyen,"Raum ""Reinhausen""",1
1201,5, 2023-09-13,5,20.0, 2023-09-13,Jack Nguyen,"Raum ""Reinhausen""",1
1331,2, 2023-10-05,4,20.0, 2023-10-05,Jack Nguyen,"Raum ""Dechbetten""",1
1449,5, 2023-11-23,5,20.0, 2023-11-23,Jack Nguyen,"Raum ""Reinhausen""",1
1799,2, 2024-01-25,3,20.0, 2024-01-25,Jack Nguyen,"Raum ""Schwabelweis""",1
1923,2, 2024-02-08,3,20.0, 2024-02-08,Jack Nguyen,"Raum ""Schwabelweis""",1
1959,3, 2024-02-15,1,20.0, 2024-02-15,Jack Nguyen,"Raum ""Prüfening""",1
2163,2, 2024-03-27,4,20.0, 2024-03-27,Jack Nguyen,"Raum ""Dechbetten""",1
2213,3, 2024-04-11,1,20.0, 2024-04-11,Jack Nguyen,"Raum ""Prüfening""",1
2244,6, 2024-04-10,4,20.0, 2024-04-10,Jack Nguyen,"Raum ""Dechbetten""",1
2245,2, 2024-04-11,5,20.0, 2024-04-11,Jack Nguyen,"Raum ""Reinhausen""",1
2364,3, 2024-05-08,1,20.0, 2024-05-08,Jack Nguyen,"Raum ""Prüfening""",1
2553,3, 2024-06-21,1,20.0, 2024-06-21,Jack Nguyen,"Raum ""Prüfening""",1
2619,3, 2024-07-04,1,20.0, 2024-07-04,Jack Nguyen,"Raum ""Prüfening""",1
2732,2, 2024-07-24,3,20.0, 2024-07-24,Jack Nguyen,"Raum ""Schwabelweis""",1
2779,2, 2024-07-31,4,20.0, 2024-07-31,Jack Nguyen,"Raum ""Dechbetten""",1
2781,3, 2024-08-01,1,20.0, 2024-08-01,Jack Nguyen,"Raum ""Prüfening""",1
2850,2, 2024-08-21,5,20.0, 2024-08-21,Jack Nguyen,"Raum ""Reinhausen""",1
3014,4, 2024-09-19,3,20.0, 2024-09-19,Jack Nguyen,"Raum ""Schwabelweis""",1
3287,2, 2024-12-06,10,20.0, 2024-12-06,Jack Nguyen,"Raum ""Innenstadt""",1
3415,2, 2025-01-08,5,20.0, 2025-01-08,Jack Nguyen,"Raum ""Reinhausen""",1
3560,3, 2025-01-30,10,20.0, 2025-01-30,Jack Nguyen,"Raum ""Innenstadt""",1
3564,2, 2025-02-05,5,20.0, 2025-02-05,Jack Nguyen,"Raum ""Reinhausen""",1
3667,2, 2025-02-10,5,20.0, 2025-02-10,Jack Nguyen,"Raum ""Reinhausen""",1
3726,3, 2025-02-27,11,20.0, 2025-02-27,Jack Nguyen,"Raum ""Ostenviertel""",1
3756,2, 2025-03-04,4,20.0, 2025-03-04,Jack Nguyen,"Raum ""Dechbetten""",1
3775,2, 2025-03-26,5,20.0, 2025-03-26,Jack Nguyen,"Raum ""Reinhausen""",1
29,3, 2022-08-18,1,19.0, 2022-08-18,Amara Singh,"Raum ""Prüfening""",1
52,6, 2022-08-11,5,19.0, 2022-08-11,Amara Singh,"Raum ""Reinhausen""",1
149,5, 2022-09-09,4,19.0, 2022-09-09,Amara Singh,"Raum ""Dechbetten""",1
152,2, 2022-09-14,7,19.0, 2022-09-14,Amara Singh,"Raum ""Kasernenviertel""",1
216,3, 2022-10-06,1,19.0, 2022-10-06,Amara Singh,"Raum ""Prüfening""",1
273,3, 2022-10-19,1,19.0, 2022-10-19,Amara Singh,"Raum ""Prüfening""",1
285,2, 2022-10-19,7,19.0, 2022-10-19,Amara Singh,"Raum ""Kasernenviertel""",1
342,4, 2022-11-10,1,19.0, 2022-11-10,Amara Singh,"Raum ""Prüfening""",1
345,3, 2022-11-15,1,19.0, 2022-11-15,Amara Singh,"Raum ""Prüfening""",1
359,3, 2022-11-17,1,19.0, 2022-11-17,Amara Singh,"Raum ""Prüfening""",1
440,4, 2023-01-11,5,19.0, 2023-01-11,Amara Singh,"Raum ""Reinhausen""",1
444,4, 2023-01-25,5,19.0, 2023-01-25,Amara Singh,"Raum ""Reinhausen""",1
521,3, 2023-02-01,1,19.0, 2023-02-01,Amara Singh,"Raum ""Prüfening""",1
533,3, 2023-02-06,1,19.0, 2023-02-06,Amara Singh,"Raum ""Prüfening""",1
550,2, 2023-02-08,5,19.0, 2023-02-08,Amara Singh,"Raum ""Reinhausen""",1
604,2, 2023-02-22,4,19.0, 2023-02-22,Amara Singh,"Raum ""Dechbetten""",1
618,4, 2023-03-02,5,19.0, 2023-03-02,Amara Singh,"Raum ""Reinhausen""",1
620,4, 2023-03-09,5,19.0, 2023-03-09,Amara Singh,"Raum ""Reinhausen""",1
673,2, 2023-03-15,4,19.0, 2023-03-15,Amara Singh,"Raum ""Dechbetten""",1
700,2, 2023-03-22,5,19.0, 2023-03-22,Amara Singh,"Raum ""Reinhausen""",1
730,4, 2023-04-12,5,19.0, 2023-04-12,Amara Singh,"Raum ""Reinhausen""",1
735,4, 2023-04-27,5,19.0, 2023-04-27,Amara Singh,"Raum ""Reinhausen""",1
800,4, 2023-05-03,5,19.0, 2023-05-03,Amara Singh,"Raum ""Reinhausen""",1
1070,5, 2023-07-20,5,19.0, 2023-07-20,Amara Singh,"Raum ""Reinhausen""",1
1084,4, 2023-07-27,1,19.0, 2023-07-27,Amara Singh,"Raum ""Prüfening""",1
1200,5, 2023-09-07,5,19.0, 2023-09-07,Amara Singh,"Raum ""Reinhausen""",1
1204,5, 2023-09-21,5,19.0, 2023-09-21,Amara Singh,"Raum ""Reinhausen""",1
1205,3, 2023-09-07,2,19.0, 2023-09-07,Amara Singh,"Raum ""Stadtamhof""",1
1347,5, 2023-10-16,5,19.0, 2023-10-16,Amara Singh,"Raum ""Reinhausen""",1
1542,3, 2023-11-16,1,19.0, 2023-11-16,Amara Singh,"Raum ""Prüfening""",1
1643,5, 2023-12-15,5,19.0, 2023-12-15,Amara Singh,"Raum ""Reinhausen""",1
1644,5, 2023-12-14,5,19.0, 2023-12-14,Amara Singh,"Raum ""Reinhausen""",1
1673,2, 2023-12-13,4,19.0, 2023-12-13,Amara Singh,"Raum ""Dechbetten""",1
1814,2, 2024-01-17,7,19.0, 2024-01-17,Amara Singh,"Raum ""Kasernenviertel""",1
2113,3, 2024-03-19,1,19.0, 2024-03-19,Amara Singh,"Raum ""Prüfening""",1
2360,2, 2024-05-06,3,19.0, 2024-05-06,Amara Singh,"Raum ""Schwabelweis""",1
2372,2, 2024-05-08,4,19.0, 2024-05-08,Amara Singh,"Raum ""Dechbetten""",1
2374,2, 2024-05-14,5,19.0, 2024-05-14,Amara Singh,"Raum ""Reinhausen""",1
2398,2, 2024-05-15,4,19.0, 2024-05-15,Amara Singh,"Raum ""Dechbetten""",1
2432,6, 2024-05-22,4,19.0, 2024-05-22,Amara Singh,"Raum ""Dechbetten""",1
2468,3, 2024-06-04,10,19.0, 2024-06-04,Amara Singh,"Raum ""Innenstadt""",1
2513,3, 2024-06-13,1,19.0, 2024-06-13,Amara Singh,"Raum ""Prüfening""",1
2635,2, 2024-07-03,4,19.0, 2024-07-03,Amara Singh,"Raum ""Dechbetten""",1
2658,3, 2024-07-18,1,19.0, 2024-07-18,Amara Singh,"Raum ""Prüfening""",1
2694,4, 2024-07-16,10,19.0, 2024-07-16,Amara Singh,"Raum ""Innenstadt""",1
2703,2, 2024-07-16,5,19.0, 2024-07-16,Amara Singh,"Raum ""Reinhausen""",1
2791,3, 2024-08-08,10,19.0, 2024-08-08,Amara Singh,"Raum ""Innenstadt""",1
2890,3, 2024-09-05,1,19.0, 2024-09-05,Amara Singh,"Raum ""Prüfening""",1
3049,2, 2024-10-02,3,19.0, 2024-10-02,Amara Singh,"Raum ""Schwabelweis""",1
3061,2, 2024-10-04,3,19.0, 2024-10-04,Amara Singh,"Raum ""Schwabelweis""",1
3141,3, 2024-11-06,1,19.0, 2024-11-06,Amara Singh,"Raum ""Prüfening""",1
3316,3, 2024-12-10,1,19.0, 2024-12-10,Amara Singh,"Raum ""Prüfening""",1
3465,2, 2025-01-14,5,19.0, 2025-01-14,Amara Singh,"Raum ""Reinhausen""",1
3597,3, 2025-02-05,11,19.0, 2025-02-05,Amara Singh,"Raum ""Ostenviertel""",1
3612,10, 2025-02-04,5,19.0, 2025-02-04,Amara Singh,"Raum ""Reinhausen""",1
3676,10, 2025-02-11,5,19.0, 2025-02-11,Amara Singh,"Raum ""Reinhausen""",1
3681,6, 2025-02-11,4,19.0, 2025-02-11,Amara Singh,"Raum ""Dechbetten""",1
3703,3, 2025-02-20,11,19.0, 2025-02-20,Amara Singh,"Raum ""Ostenviertel""",1
3714,3, 2025-02-18,1,19.0, 2025-02-18,Amara Singh,"Raum ""Prüfening""",1
3771,2, 2025-03-12,5,19.0, 2025-03-12,Amara Singh,"Raum ""Reinhausen""",1
3772,2, 2025-03-13,5,19.0, 2025-03-13,Amara Singh,"Raum ""Reinhausen""",1
5,4, 2022-08-11,1,18.0, 2022-08-11,Benjamin Chen,"Raum ""Prüfening""",1
38,6, 2022-08-09,5,18.0, 2022-08-09,Benjamin Chen,"Raum ""Reinhausen""",1
53,5, 2022-08-11,4,18.0, 2022-08-11,Benjamin Chen,"Raum ""Dechbetten""",1
79,3, 2022-09-08,1,18.0, 2022-09-08,Benjamin Chen,"Raum ""Prüfening""",1
147,5, 2022-09-14,5,18.0, 2022-09-14,Benjamin Chen,"Raum ""Reinhausen""",1
205,5, 2022-10-05,5,18.0, 2022-10-05,Benjamin Chen,"Raum ""Reinhausen""",1
210,5, 2022-10-20,5,18.0, 2022-10-20,Benjamin Chen,"Raum ""Reinhausen""",1
211,5, 2022-10-26,5,18.0, 2022-10-26,Benjamin Chen,"Raum ""Reinhausen""",1
214,5, 2022-09-29,4,18.0, 2022-09-29,Benjamin Chen,"Raum ""Dechbetten""",1
223,5, 2022-10-03,4,18.0, 2022-10-03,Benjamin Chen,"Raum ""Dechbetten""",1
249,9, 2022-10-07,5,18.0, 2022-10-07,Benjamin Chen,"Raum ""Reinhausen""",1
301,2, 2022-10-26,4,18.0, 2022-10-26,Benjamin Chen,"Raum ""Dechbetten""",1
317,3, 2022-11-04,1,18.0, 2022-11-04,Benjamin Chen,"Raum ""Prüfening""",1
402,4, 2022-12-01,5,18.0, 2022-12-01,Benjamin Chen,"Raum ""Reinhausen""",1
416,4, 2022-12-08,5,18.0, 2022-12-08,Benjamin Chen,"Raum ""Reinhausen""",1
437,2, 2023-01-04,5,18.0, 2023-01-04,Benjamin Chen,"Raum ""Reinhausen""",1
481,2, 2023-01-17,5,18.0, 2023-01-17,Benjamin Chen,"Raum ""Reinhausen""",1
590,2, 2023-02-16,5,18.0, 2023-02-16,Benjamin Chen,"Raum ""Reinhausen""",1
595,2, 2023-02-22,5,18.0, 2023-02-22,Benjamin Chen,"Raum ""Reinhausen""",1
599,3, 2023-02-22,1,18.0, 2023-02-22,Benjamin Chen,"Raum ""Prüfening""",1
627,3, 2023-03-09,1,18.0, 2023-03-09,Benjamin Chen,"Raum ""Prüfening""",1
734,4, 2023-04-26,5,18.0, 2023-04-26,Benjamin Chen,"Raum ""Reinhausen""",1
838,3, 2023-05-09,2,18.0, 2023-05-09,Benjamin Chen,"Raum ""Stadtamhof""",1
891,4, 2023-06-07,5,18.0, 2023-06-07,Benjamin Chen,"Raum ""Reinhausen""",1
899,3, 2023-06-15,1,18.0, 2023-06-15,Benjamin Chen,"Raum ""Prüfening""",1
918,2, 2023-06-13,4,18.0, 2023-06-13,Benjamin Chen,"Raum ""Dechbetten""",1
936,4, 2023-06-23,1,18.0, 2023-06-23,Benjamin Chen,"Raum ""Prüfening""",1
992,5, 2023-07-06,5,18.0, 2023-07-06,Benjamin Chen,"Raum ""Reinhausen""",1
1107,5, 2023-08-09,5,18.0, 2023-08-09,Benjamin Chen,"Raum ""Reinhausen""",1
1169,3, 2023-08-23,1,18.0, 2023-08-23,Benjamin Chen,"Raum ""Prüfening""",1
1236,3, 2023-09-14,2,18.0, 2023-09-14,Benjamin Chen,"Raum ""Stadtamhof""",1
1339,3, 2023-10-13,1,18.0, 2023-10-13,Benjamin Chen,"Raum ""Prüfening""",1
1438,2, 2023-10-24,4,18.0, 2023-10-24,Benjamin Chen,"Raum ""Dechbetten""",1
1532,2, 2023-11-10,4,18.0, 2023-11-10,Benjamin Chen,"Raum ""Dechbetten""",1
1792,2, 2024-01-11,3,18.0, 2024-01-11,Benjamin Chen,"Raum ""Schwabelweis""",1
1794,2, 2024-01-12,3,18.0, 2024-01-12,Benjamin Chen,"Raum ""Schwabelweis""",1
1926,2, 2024-02-21,3,18.0, 2024-02-21,Benjamin Chen,"Raum ""Schwabelweis""",1
2171,4, 2024-04-04,1,18.0, 2024-04-04,Benjamin Chen,"Raum ""Prüfening""",1
2254,3, 2024-04-15,1,18.0, 2024-04-15,Benjamin Chen,"Raum ""Prüfening""",1
2397,4, 2024-05-17,1,18.0, 2024-05-17,Benjamin Chen,"Raum ""Prüfening""",1
2428,3, 2024-05-23,1,18.0, 2024-05-23,Benjamin Chen,"Raum ""Prüfening""",1
2433,6, 2024-05-23,4,18.0, 2024-05-23,Benjamin Chen,"Raum ""Dechbetten""",1
2571,3, 2024-06-27,1,18.0, 2024-06-27,Benjamin Chen,"Raum ""Prüfening""",1
2586,2, 2024-06-27,3,18.0, 2024-06-27,Benjamin Chen,"Raum ""Schwabelweis""",1
2682,2, 2024-07-10,4,18.0, 2024-07-10,Benjamin Chen,"Raum ""Dechbetten""",1
2878,2, 2024-08-29,5,18.0, 2024-08-29,Benjamin Chen,"Raum ""Reinhausen""",1
2882,3, 2024-08-29,10,18.0, 2024-08-29,Benjamin Chen,"Raum ""Innenstadt""",1
3010,2, 2024-09-19,10,18.0, 2024-09-19,Benjamin Chen,"Raum ""Innenstadt""",1
3143,2, 2024-10-31,5,18.0, 2024-10-31,Benjamin Chen,"Raum ""Reinhausen""",1
3208,2, 2024-11-15,10,18.0, 2024-11-15,Benjamin Chen,"Raum ""Innenstadt""",1
3286,2, 2024-12-05,10,18.0, 2024-12-05,Benjamin Chen,"Raum ""Innenstadt""",1
3412,4, 2025-01-07,10,18.0, 2025-01-07,Benjamin Chen,"Raum ""Innenstadt""",1
3530,3, 2025-01-28,1,18.0, 2025-01-28,Benjamin Chen,"Raum ""Prüfening""",1
3549,6, 2025-01-28,4,18.0, 2025-01-28,Benjamin Chen,"Raum ""Dechbetten""",1
91,5, 2022-08-31,5,17.0, 2022-08-31,Charlotte Patel,"Raum ""Reinhausen""",1
99,5, 2022-08-26,4,17.0, 2022-08-26,Charlotte Patel,"Raum ""Dechbetten""",1
160,2, 2022-09-14,4,17.0, 2022-09-14,Charlotte Patel,"Raum ""Dechbetten""",1
213,9, 2022-09-29,5,17.0, 2022-09-29,Charlotte Patel,"Raum ""Reinhausen""",1
219,3, 2022-10-27,1,17.0, 2022-10-27,Charlotte Patel,"Raum ""Prüfening""",1
268,5, 2022-10-14,5,17.0, 2022-10-14,Charlotte Patel,"Raum ""Reinhausen""",1
283,2, 2022-10-19,3,17.0, 2022-10-19,Charlotte Patel,"Raum ""Schwabelweis""",1
415,4, 2022-12-07,5,17.0, 2022-12-07,Charlotte Patel,"Raum ""Reinhausen""",1
441,4, 2023-01-12,5,17.0, 2023-01-12,Charlotte Patel,"Raum ""Reinhausen""",1
494,3, 2023-01-24,1,17.0, 2023-01-24,Charlotte Patel,"Raum ""Prüfening""",1
517,4, 2023-02-16,5,17.0, 2023-02-16,Charlotte Patel,"Raum ""Reinhausen""",1
530,2, 2023-02-06,3,17.0, 2023-02-06,Charlotte Patel,"Raum ""Schwabelweis""",1
616,4, 2023-03-01,5,17.0, 2023-03-01,Charlotte Patel,"Raum ""Reinhausen""",1
671,3, 2023-03-15,1,17.0, 2023-03-15,Charlotte Patel,"Raum ""Prüfening""",1
697,1, 2023-03-23,2,17.0, 2023-03-23,Charlotte Patel,"Raum ""Stadtamhof""",1
732,4, 2023-04-19,5,17.0, 2023-04-19,Charlotte Patel,"Raum ""Reinhausen""",1
733,4, 2023-04-20,5,17.0, 2023-04-20,Charlotte Patel,"Raum ""Reinhausen""",1
794,2, 2023-04-26,4,17.0, 2023-04-26,Charlotte Patel,"Raum ""Dechbetten""",1
802,4, 2023-05-10,5,17.0, 2023-05-10,Charlotte Patel,"Raum ""Reinhausen""",1
814,2, 2023-05-03,4,17.0, 2023-05-03,Charlotte Patel,"Raum ""Dechbetten""",1
861,3, 2023-05-26,1,17.0, 2023-05-26,Charlotte Patel,"Raum ""Prüfening""",1
867,3, 2023-06-01,1,17.0, 2023-06-01,Charlotte Patel,"Raum ""Prüfening""",1
870,4, 2023-06-01,1,17.0, 2023-06-01,Charlotte Patel,"Raum ""Prüfening""",1
939,3, 2023-06-21,1,17.0, 2023-06-21,Charlotte Patel,"Raum ""Prüfening""",1
1097,5, 2023-08-02,5,17.0, 2023-08-02,Charlotte Patel,"Raum ""Reinhausen""",1
1114,2, 2023-08-03,3,17.0, 2023-08-03,Charlotte Patel,"Raum ""Schwabelweis""",1
1128,3, 2023-08-31,1,17.0, 2023-08-31,Charlotte Patel,"Raum ""Prüfening""",1
1134,4, 2023-08-10,1,17.0, 2023-08-10,Charlotte Patel,"Raum ""Prüfening""",1
1167,3, 2023-08-25,1,17.0, 2023-08-25,Charlotte Patel,"Raum ""Prüfening""",1
1305,2, 2023-10-05,3,17.0, 2023-10-05,Charlotte Patel,"Raum ""Schwabelweis""",1
1400,5, 2023-10-26,5,17.0, 2023-10-26,Charlotte Patel,"Raum ""Reinhausen""",1
1426,2, 2023-10-26,3,17.0, 2023-10-26,Charlotte Patel,"Raum ""Schwabelweis""",1
1655,2, 2023-12-11,3,17.0, 2023-12-11,Charlotte Patel,"Raum ""Schwabelweis""",1
1921,3, 2024-02-08,1,17.0, 2024-02-08,Charlotte Patel,"Raum ""Prüfening""",1
1924,2, 2024-02-14,3,17.0, 2024-02-14,Charlotte Patel,"Raum ""Schwabelweis""",1
2169,2, 2024-04-03,3,17.0, 2024-04-03,Charlotte Patel,"Raum ""Schwabelweis""",1
2249,1, 2024-04-11,1,17.0, 2024-04-11,Charlotte Patel,"Raum ""Prüfening""",1
2266,4, 2024-04-16,1,17.0, 2024-04-16,Charlotte Patel,"Raum ""Prüfening""",1
2683,2, 2024-07-17,5,17.0, 2024-07-17,Charlotte Patel,"Raum ""Reinhausen""",1
2719,3, 2024-07-24,1,17.0, 2024-07-24,Charlotte Patel,"Raum ""Prüfening""",1
2731,2, 2024-07-23,3,17.0, 2024-07-23,Charlotte Patel,"Raum ""Schwabelweis""",1
2748,3, 2024-07-26,10,17.0, 2024-07-26,Charlotte Patel,"Raum ""Innenstadt""",1
2812,2, 2024-08-07,4,17.0, 2024-08-07,Charlotte Patel,"Raum ""Dechbetten""",1
2821,2, 2024-08-08,5,17.0, 2024-08-08,Charlotte Patel,"Raum ""Reinhausen""",1
2963,3, 2024-09-12,1,17.0, 2024-09-12,Charlotte Patel,"Raum ""Prüfening""",1
2969,2, 2024-09-11,3,17.0, 2024-09-11,Charlotte Patel,"Raum ""Schwabelweis""",1
3087,3, 2024-10-17,1,17.0, 2024-10-17,Charlotte Patel,"Raum ""Prüfening""",1
3107,3, 2024-10-23,10,17.0, 2024-10-23,Charlotte Patel,"Raum ""Innenstadt""",1
3285,2, 2024-12-04,10,17.0, 2024-12-04,Charlotte Patel,"Raum ""Innenstadt""",1
3450,2, 2025-01-13,10,17.0, 2025-01-13,Charlotte Patel,"Raum ""Innenstadt""",1
3629,2, 2025-02-13,5,17.0, 2025-02-13,Charlotte Patel,"Raum ""Reinhausen""",1
3727,3, 2025-02-26,11,17.0, 2025-02-26,Charlotte Patel,"Raum ""Ostenviertel""",1
7,4, 2022-08-10,1,16.0, 2022-08-10,Alexander Kim,"Raum ""Prüfening""",1
13,5, 2022-08-10,5,16.0, 2022-08-10,Alexander Kim,"Raum ""Reinhausen""",1
60,4, 2022-08-18,1,16.0, 2022-08-18,Alexander Kim,"Raum ""Prüfening""",1
74,5, 2022-08-24,5,16.0, 2022-08-24,Alexander Kim,"Raum ""Reinhausen""",1
84,2, 2022-08-24,4,16.0, 2022-08-24,Alexander Kim,"Raum ""Dechbetten""",1
107,2, 2022-08-31,3,16.0, 2022-08-31,Alexander Kim,"Raum ""Schwabelweis""",1
116,5, 2022-09-05,4,16.0, 2022-09-05,Alexander Kim,"Raum ""Dechbetten""",1
253,1, 2022-10-13,7,16.0, 2022-10-13,Alexander Kim,"Raum ""Kasernenviertel""",1
295,3, 2022-10-26,1,16.0, 2022-10-26,Alexander Kim,"Raum ""Prüfening""",1
297,2, 2022-10-26,3,16.0, 2022-10-26,Alexander Kim,"Raum ""Schwabelweis""",1
336,2, 2022-11-08,3,16.0, 2022-11-08,Alexander Kim,"Raum ""Schwabelweis""",1
350,2, 2022-11-09,4,16.0, 2022-11-09,Alexander Kim,"Raum ""Dechbetten""",1
382,3, 2022-11-24,1,16.0, 2022-11-24,Alexander Kim,"Raum ""Prüfening""",1
439,4, 2023-01-05,5,16.0, 2023-01-05,Alexander Kim,"Raum ""Reinhausen""",1
633,4, 2023-03-09,1,16.0, 2023-03-09,Alexander Kim,"Raum ""Prüfening""",1
649,2, 2023-03-08,4,16.0, 2023-03-08,Alexander Kim,"Raum ""Dechbetten""",1
720,2, 2023-03-30,5,16.0, 2023-03-30,Alexander Kim,"Raum ""Reinhausen""",1
728,4, 2023-04-05,5,16.0, 2023-04-05,Alexander Kim,"Raum ""Reinhausen""",1
731,4, 2023-04-13,5,16.0, 2023-04-13,Alexander Kim,"Raum ""Reinhausen""",1
746,2, 2023-04-05,3,16.0, 2023-04-05,Alexander Kim,"Raum ""Schwabelweis""",1
1021,2, 2023-07-05,4,16.0, 2023-07-05,Alexander Kim,"Raum ""Dechbetten""",1
1111,5, 2023-08-23,5,16.0, 2023-08-23,Alexander Kim,"Raum ""Reinhausen""",1
1112,5, 2023-08-24,5,16.0, 2023-08-24,Alexander Kim,"Raum ""Reinhausen""",1
1202,5, 2023-09-14,5,16.0, 2023-09-14,Alexander Kim,"Raum ""Reinhausen""",1
1231,2, 2023-09-12,3,16.0, 2023-09-12,Alexander Kim,"Raum ""Schwabelweis""",1
1389,2, 2023-10-18,3,16.0, 2023-10-18,Alexander Kim,"Raum ""Schwabelweis""",1
1631,3, 2023-12-06,1,16.0, 2023-12-06,Alexander Kim,"Raum ""Prüfening""",1
1797,2, 2024-01-18,3,16.0, 2024-01-18,Alexander Kim,"Raum ""Schwabelweis""",1
1815,5, 2024-01-18,4,16.0, 2024-01-18,Alexander Kim,"Raum ""Dechbetten""",1
1852,3, 2024-01-25,1,16.0, 2024-01-25,Alexander Kim,"Raum ""Prüfening""",1
1859,3, 2024-02-01,1,16.0, 2024-02-01,Alexander Kim,"Raum ""Prüfening""",1
1928,2, 2024-02-28,3,16.0, 2024-02-28,Alexander Kim,"Raum ""Schwabelweis""",1
2060,5, 2024-03-07,5,16.0, 2024-03-07,Alexander Kim,"Raum ""Reinhausen""",1
2063,4, 2024-03-06,1,16.0, 2024-03-06,Alexander Kim,"Raum ""Prüfening""",1
2097,3, 2024-03-13,1,16.0, 2024-03-13,Alexander Kim,"Raum ""Prüfening""",1
2115,2, 2024-03-15,4,16.0, 2024-03-15,Alexander Kim,"Raum ""Dechbetten""",1
2268,3, 2024-04-18,1,16.0, 2024-04-18,Alexander Kim,"Raum ""Prüfening""",1
2347,4, 2024-04-30,1,16.0, 2024-04-30,Alexander Kim,"Raum ""Prüfening""",1
2350,2, 2024-05-02,3,16.0, 2024-05-02,Alexander Kim,"Raum ""Schwabelweis""",1
2370,3, 2024-05-07,1,16.0, 2024-05-07,Alexander Kim,"Raum ""Prüfening""",1
2451,2, 2024-05-29,4,16.0, 2024-05-29,Alexander Kim,"Raum ""Dechbetten""",1
2504,2, 2024-06-10,3,16.0, 2024-06-10,Alexander Kim,"Raum ""Schwabelweis""",1
2505,2, 2024-06-12,3,16.0, 2024-06-12,Alexander Kim,"Raum ""Schwabelweis""",1
2690,2, 2024-07-11,5,16.0, 2024-07-11,Alexander Kim,"Raum ""Reinhausen""",1
2697,2, 2024-07-12,5,16.0, 2024-07-12,Alexander Kim,"Raum ""Reinhausen""",1
2733,2, 2024-07-25,3,16.0, 2024-07-25,Alexander Kim,"Raum ""Schwabelweis""",1
2776,2, 2024-07-31,5,16.0, 2024-07-31,Alexander Kim,"Raum ""Reinhausen""",1
3042,1, 2024-09-25,5,16.0, 2024-09-25,Alexander Kim,"Raum ""Reinhausen""",1
3090,2, 2024-10-23,3,16.0, 2024-10-23,Alexander Kim,"Raum ""Schwabelweis""",1
3115,2, 2024-10-24,4,16.0, 2024-10-24,Alexander Kim,"Raum ""Dechbetten""",1
3150,2, 2024-10-29,4,16.0, 2024-10-29,Alexander Kim,"Raum ""Dechbetten""",1
3247,6, 2024-11-20,4,16.0, 2024-11-20,Alexander Kim,"Raum ""Dechbetten""",1
3259,2, 2024-11-28,5,16.0, 2024-11-28,Alexander Kim,"Raum ""Reinhausen""",1
3458,2, 2025-01-14,10,16.0, 2025-01-14,Alexander Kim,"Raum ""Innenstadt""",1
3741,3, 2025-02-28,11,16.0, 2025-02-28,Alexander Kim,"Raum ""Ostenviertel""",1
3813,2, 2025-03-25,5,16.0, 2025-03-25,Alexander Kim,"Raum ""Reinhausen""",1
86,6, 2022-08-24,5,15.0, 2022-08-24,Ava Clark,"Raum ""Reinhausen""",1
239,5, 2022-10-06,4,15.0, 2022-10-06,Ava Clark,"Raum ""Dechbetten""",1
280,1, 2022-10-27,7,15.0, 2022-10-27,Ava Clark,"Raum ""Kasernenviertel""",1
405,4, 2022-12-08,1,15.0, 2022-12-08,Ava Clark,"Raum ""Prüfening""",1
478,10, 2023-01-17,5,15.0, 2023-01-17,Ava Clark,"Raum ""Reinhausen""",1
608,2, 2023-02-27,3,15.0, 2023-02-27,Ava Clark,"Raum ""Schwabelweis""",1
677,2, 2023-03-23,3,15.0, 2023-03-23,Ava Clark,"Raum ""Schwabelweis""",1
694,10, 2023-03-22,5,15.0, 2023-03-22,Ava Clark,"Raum ""Reinhausen""",1
