,roomName,deskNumber,blockedFrom,roomID,blockedByIdAnonym,blockedUntil,bookedAt,userId,userName
5041,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-29,56,Liam Sullivan
5042,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-21,55,Aya Takahashi
5043,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-22,55,Aya Takahashi
5044,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-04-26,54,Elijah Mendes
5045,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-02-13,54,Elijah Mendes
5046,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-17,53,Sophia Park
5047,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-02-05,53,Sophia Park
5048,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-24,52,Felix Müller
5049,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-30,52,Felix Müller
5050,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-05,51,Isabella Moretti
5051,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-28,51,Isabella Moretti
5052,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-05,50,Kai Yamazaki
5053,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-02-11,50,Kai Yamazaki
5054,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-09,46,Elias Hassan
5055,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-11,42,Mia Schneider
5056,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-19,42,Mia Schneider
5057,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-27,42,Mia Schneider
5058,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-12,41,Lucas Dubois
5059,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-14,40,Aisha Khan
5060,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-12,40,Aisha Khan
5061,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-29,39,Emma Wagner
5062,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-20,39,Emma Wagner
5063,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-17,37,Sofia Rojas
5064,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-24,35,Nora Müller
5065,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-09,31,Maria Svensson
5066,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-03-06,31,Maria Svensson
5067,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-04,31,Maria Svensson
5068,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-10,31,Maria Svensson
5069,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-04,31,Maria Svensson
5070,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-04,31,Maria Svensson
5071,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-03-16,30,Matteo Russo
5072,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-04,30,Matteo Russo
5073,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-22,30,Matteo Russo
5074,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-18,30,Matteo Russo
5075,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-15,30,Matteo Russo
5076,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-07,30,Matteo Russo
5077,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-14,29,Isabella Fernandez
5078,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-03,29,Isabella Fernandez
5079,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-06,29,Isabella Fernandez
5080,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-01,29,Isabella Fernandez
5081,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-13,28,Ahmed Hassan
5082,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-03,28,Ahmed Hassan
5083,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-15,28,Ahmed Hassan
5084,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-06,26,Noah Yamamoto
5085,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-18,26,Noah Yamamoto
5086,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-20,26,Noah Yamamoto
5087,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-24,26,Noah Yamamoto
5088,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-10,25,Emily Nguyen
5089,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-12-20,25,Emily Nguyen
5090,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-12,25,Emily Nguyen
5091,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-19,25,Emily Nguyen
5092,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-17,25,Emily Nguyen
5093,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-09,25,Emily Nguyen
5094,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-29,25,Emily Nguyen
5095,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-19,25,Emily Nguyen
5096,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-27,25,Emily Nguyen
5097,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-02,25,Emily Nguyen
5098,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-08,25,Emily Nguyen
5099,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-29,25,Emily Nguyen
5100,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-08-21,25,Emily Nguyen
5101,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-02,24,Oscar Cruz
5102,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-30,24,Oscar Cruz
5103,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-15,24,Oscar Cruz
5104,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-11,24,Oscar Cruz
5105,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-05,24,Oscar Cruz
5106,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-17,24,Oscar Cruz
5107,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-09-26,24,Oscar Cruz
5108,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-11,24,Oscar Cruz
5109,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-11,24,Oscar Cruz
5110,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-19,24,Oscar Cruz
5111,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-04,24,Oscar Cruz
5112,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-04-25,24,Oscar Cruz
5113,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-09-11,24,Oscar Cruz
5114,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-11-27,24,Oscar Cruz
5115,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-13,23,Hannah Carter
5116,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-20,23,Hannah Carter
5117,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-17,23,Hannah Carter
5118,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-14,23,Hannah Carter
5119,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-26,23,Hannah Carter
5120,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-28,23,Hannah Carter
5121,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-09-21,23,Hannah Carter
5122,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-16,23,Hannah Carter
5123,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-23,23,Hannah Carter
5124,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-30,23,Hannah Carter
5125,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-12,23,Hannah Carter
5126,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-19,23,Hannah Carter
5127,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-07-11,23,Hannah Carter
5128,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-09-18,23,Hannah Carter
5129,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-12-05,23,Hannah Carter
5130,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-01,22,Muhammad Ali
5131,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-17,22,Muhammad Ali
5132,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-04,22,Muhammad Ali
5133,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-29,22,Muhammad Ali
5134,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-27,22,Muhammad Ali
5135,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-12,22,Muhammad Ali
5136,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-23,22,Muhammad Ali
5137,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-07,22,Muhammad Ali
5138,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-03,22,Muhammad Ali
5139,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-06,22,Muhammad Ali
5140,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-10,21,Sofia Rodriguez
5141,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-12-08,21,Sofia Rodriguez
5142,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-03-02,21,Sofia Rodriguez
5143,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-09-28,21,Sofia Rodriguez
5144,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-04-04,21,Sofia Rodriguez
5145,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-10-24,21,Sofia Rodriguez
5146,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-11-21,21,Sofia Rodriguez
5147,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-11-13,21,Sofia Rodriguez
5148,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-23,21,Sofia Rodriguez
5149,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-25,20,Jack Nguyen
5150,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-30,20,Jack Nguyen
5151,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-20,20,Jack Nguyen
5152,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-26,20,Jack Nguyen
5153,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-23,20,Jack Nguyen
5154,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-03-17,20,Jack Nguyen
5155,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-22,20,Jack Nguyen
5156,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-10,20,Jack Nguyen
5157,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-11,20,Jack Nguyen
5158,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-16,20,Jack Nguyen
5159,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-24,20,Jack Nguyen
5160,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-08-28,20,Jack Nguyen
5161,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-10-30,20,Jack Nguyen
5162,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-08,20,Jack Nguyen
5163,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-15,20,Jack Nguyen
5164,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-15,19,Amara Singh
5165,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-04-11,19,Amara Singh
5166,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-08,19,Amara Singh
5167,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-21,19,Amara Singh
5168,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-07-04,19,Amara Singh
5169,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-08-01,19,Amara Singh
5170,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-18,18,Benjamin Chen
5171,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-06,18,Benjamin Chen
5172,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-19,18,Benjamin Chen
5173,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-15,18,Benjamin Chen
5174,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-17,18,Benjamin Chen
5175,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-01,18,Benjamin Chen
5176,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-06,18,Benjamin Chen
5177,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-16,18,Benjamin Chen
5178,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-19,18,Benjamin Chen
5179,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-13,18,Benjamin Chen
5180,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-07-18,18,Benjamin Chen
5181,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-09-05,18,Benjamin Chen
5182,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-11-06,18,Benjamin Chen
5183,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-12-10,18,Benjamin Chen
5184,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-02-18,18,Benjamin Chen
5185,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-08,17,Charlotte Patel
5186,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-04,17,Charlotte Patel
5187,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-22,17,Charlotte Patel
5188,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-03-09,17,Charlotte Patel
5189,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-15,17,Charlotte Patel
5190,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-23,17,Charlotte Patel
5191,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-13,17,Charlotte Patel
5192,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-04-15,17,Charlotte Patel
5193,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-23,17,Charlotte Patel
5194,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-06-27,17,Charlotte Patel
5195,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-01-28,17,Charlotte Patel
5196,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-27,16,Alexander Kim
5197,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-24,16,Alexander Kim
5198,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-03-15,16,Alexander Kim
5199,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-26,16,Alexander Kim
5200,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-01,16,Alexander Kim
5201,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-21,16,Alexander Kim
5202,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-31,16,Alexander Kim
5203,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-08-25,16,Alexander Kim
5204,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-08,16,Alexander Kim
5205,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-07-24,16,Alexander Kim
5206,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-09-12,16,Alexander Kim
5207,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-10-17,16,Alexander Kim
5208,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-26,15,Ava Clark
5209,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-24,15,Ava Clark
5210,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-06,15,Ava Clark
5211,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-25,15,Ava Clark
5212,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-01,15,Ava Clark
5213,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-13,15,Ava Clark
5214,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-04-18,15,Ava Clark
5215,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-07,15,Ava Clark
5216,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-24,14,Leo Hernandez
5217,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-23,14,Leo Hernandez
5218,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-12-19,14,Leo Hernandez
5219,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-14,14,Leo Hernandez
5220,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-27,14,Leo Hernandez
5221,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-02-28,14,Leo Hernandez
5222,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-03-11,14,Leo Hernandez
5223,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-08-24,13,Lily Davis
5224,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-23,13,Lily Davis
5225,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-02,13,Lily Davis
5226,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-02-07,13,Lily Davis
5227,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-03-05,13,Lily Davis
5228,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-11,12,Mateo Lopez
5229,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-12-14,12,Mateo Lopez
5230,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-10,12,Mateo Lopez
5231,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-01-18,12,Mateo Lopez
5232,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-02-08,12,Mateo Lopez
5233,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-06,12,Mateo Lopez
5234,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-19,12,Mateo Lopez
5235,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-11,12,Mateo Lopez
5236,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-11,12,Mateo Lopez
5237,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-19,12,Mateo Lopez
5238,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-21,12,Mateo Lopez
5239,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-03-26,12,Mateo Lopez
5240,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-22,12,Mateo Lopez
5241,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-21,11,Chloe Robinson
5242,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-18,11,Chloe Robinson
5243,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-05-03,11,Chloe Robinson
5244,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-19,11,Chloe Robinson
5245,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-27,11,Chloe Robinson
5246,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-05-14,11,Chloe Robinson
5247,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-07-25,11,Chloe Robinson
5248,"Raum ""Ostenviertel""",3, null,11, null, null, 2025-03-06,11,Chloe Robinson
5249,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-11-30,10,Aiden Lee
5250,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-06-16,10,Aiden Lee
5251,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-10,10,Aiden Lee
5252,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-01-08,10,Aiden Lee
5253,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-02-05,10,Aiden Lee
5254,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-06,9,Sophia Garcia
5255,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-05,9,Sophia Garcia
5256,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-10-12,9,Sophia Garcia
5257,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-28,9,Sophia Garcia
5258,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-04-26,9,Sophia Garcia
5259,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-10-04,9,Sophia Garcia
5260,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-07-31,9,Sophia Garcia
5261,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-09-03,8,Lucas Thomas
5262,"Raum ""Ostenviertel""",3, null,11, null, null, 2024-12-13,5,Isabella Martinez
5263,"Raum ""Ostenviertel""",3, null,11, null, null, 2022-09-22,4,Noah Wilson
5264,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-11-02,3,Emma Brown
5265,"Raum ""Ostenviertel""",3, null,11, null, null, 2023-07-13,1,Olivia Johnson
5266,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2024-04-04,85,Hassan Karim
5267,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-10-20,64,Oscar Martinez
5268,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2024-03-04,58,Noah Petrović
5269,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2024-03-11,54,Elijah Mendes
5270,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2024-07-16,52,Felix Müller
5271,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-07-05,41,Lucas Dubois
5272,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-10-06,40,Aisha Khan
5273,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-04-25,39,Emma Wagner
5274,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-10-04,34,Luka Novak
5275,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-08-17,31,Maria Svensson
5276,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-08-30,31,Maria Svensson
5277,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-03,31,Maria Svensson
5278,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-05-05,31,Maria Svensson
5279,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-19,30,Matteo Russo
5280,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-27,30,Matteo Russo
5281,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-01,29,Isabella Fernandez
5282,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-06,29,Isabella Fernandez
5283,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-09,29,Isabella Fernandez
5284,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-03-09,29,Isabella Fernandez
5285,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-06-16,29,Isabella Fernandez
5286,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-08-25,28,Ahmed Hassan
5287,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-09,28,Ahmed Hassan
5288,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-10-24,28,Ahmed Hassan
5289,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-12-16,28,Ahmed Hassan
5290,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-01-05,28,Ahmed Hassan
5291,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-01-12,28,Ahmed Hassan
5292,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-04-28,28,Ahmed Hassan
5293,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-08-09,26,Noah Yamamoto
5294,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-08-11,26,Noah Yamamoto
5295,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-14,26,Noah Yamamoto
5296,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-29,26,Noah Yamamoto
5297,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-30,26,Noah Yamamoto
5298,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-02,25,Emily Nguyen
5299,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-22,25,Emily Nguyen
5300,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-05-02,25,Emily Nguyen
5301,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-07-13,25,Emily Nguyen
5302,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-07,24,Oscar Cruz
5303,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-22,24,Oscar Cruz
5304,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-30,24,Oscar Cruz
5305,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-10-19,24,Oscar Cruz
5306,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-10-27,24,Oscar Cruz
5307,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-15,24,Oscar Cruz
5308,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-12-06,24,Oscar Cruz
5309,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-12-08,24,Oscar Cruz
5310,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-02-02,24,Oscar Cruz
5311,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-08-23,23,Hannah Carter
5312,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-09-28,23,Hannah Carter
5313,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-02,23,Hannah Carter
5314,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-08,23,Hannah Carter
5315,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-03-02,23,Hannah Carter
5316,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-05-03,23,Hannah Carter
5317,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-10-18,22,Muhammad Ali
5318,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2022-11-28,22,Muhammad Ali
5319,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2023-01-10,22,Muhammad Ali
5320,"Raum ""Ostenviertel""",1, 2025-02-03,11,142, null, 2024-04-11,16,Alexander Kim
5321,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-09-23,103,Jonas Lee
5322,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-09-26,98,Hiro Tanaka
5323,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-07-17,97,Ines Costa
5324,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-09-19,96,Lucas Müller
5325,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-06-05,95,Amara Okafor
5326,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-06-28,95,Amara Okafor
5327,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-10-15,93,Leo Hernández
5328,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-07-05,92,Yara Hussein
5329,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-07-08,92,Yara Hussein
5330,"Raum ""Westenviertel""",3, 2025-02-06,12,173, null, 2024-11-22,92,Yara Hussein
